,accuracy,precision,recall_score,f1score,brierscore,expectedcalibrationerror,inferencetime,auroc
27,0.968,0.969,0.968,0.968,0.16503095703125004,0.1628166340112686,0.430,0
28,0.969,0.97,0.969,0.969,0.16592944335937498,0.165530415558815,0.493,0
29,0.969,0.969,0.969,0.969,0.16584189453124998,0.16366490670442582,0.496,0
30,0.967,0.968,0.967,0.968,0.16768232421874996,0.16423176161050795,0.485,0
31,0.972,0.972,0.972,0.972,0.1621828125,0.1645026293039322,0.420,0
32,0.97,0.971,0.97,0.97,0.16942148437500004,0.16591952056884765,0.535,0
33,0.971,0.972,0.971,0.971,0.16363930664062498,0.16605293979644775,0.529,0
34,0.971,0.972,0.971,0.972,0.16173041992187498,0.16646560984849929,0.490,0
35,0.97,0.971,0.97,0.97,0.16769003906250002,0.1646430588722229,0.489,0
36,0.968,0.969,0.968,0.968,0.171014306640625,0.16353412152528762,0.489,0
37,0.969,0.97,0.969,0.969,0.17017910156250005,0.1650774660348892,0.493,0
38,0.969,0.97,0.969,0.969,0.16337729492187503,0.1657349489212036,0.533,0
39,0.969,0.969,0.969,0.969,0.16894296875000003,0.16425413026809693,0.494,0
40,0.968,0.968,0.968,0.968,0.17349404296875004,0.16319274698495864,0.499,0
41,0.97,0.971,0.97,0.97,0.16348867187500005,0.16357614126205444,0.487,0
42,0.972,0.972,0.972,0.972,0.16089892578124998,0.1648988617300987,0.461,0
43,0.968,0.968,0.968,0.968,0.16887978515625002,0.16449505571126938,0.527,0
44,0.97,0.971,0.97,0.971,0.16582788085937505,0.16505792063474656,0.509,0
45,0.967,0.968,0.967,0.967,0.16214770507812504,0.16518876118659973,0.516,0
46,0.97,0.97,0.97,0.97,0.16476333007812505,0.16489544014930724,0.730,0
47,0.972,0.973,0.972,0.972,0.16176977539062498,0.1659924907922745,0.492,0
48,0.971,0.971,0.971,0.971,0.164012939453125,0.16529300911426545,0.498,0
49,0.968,0.968,0.968,0.968,0.17209975585937498,0.1638882588863373,0.357,0
50,0.971,0.972,0.971,0.972,0.16954628906250002,0.16671273945569992,0.522,0
51,0.97,0.97,0.97,0.97,0.16161816406249996,0.16630096355676652,0.355,0
52,0.97,0.971,0.97,0.97,0.16635786132812502,0.16543312492370604,0.486,0
