,epoch_no,train_loss,val_loss,train_acc,val_acc
0,1,0.4269923408826192,0.11352445147931575,0.8694166666666667,0.9675
1,2,0.14324589719374975,0.08643019441515207,0.9586833333333333,0.9740000000000001
2,3,0.12088014235099157,0.07249030657112598,0.9649500000000001,0.9775
3,4,0.11224843772749106,0.06908544488251209,0.9663166666666667,0.9790000000000001
4,5,0.10372536095480124,0.06487154606729746,0.9696,0.9797
5,6,0.1020112277319034,0.06288379449397326,0.9697333333333333,0.9822000000000001
6,7,0.09441121729711692,0.06415084209293127,0.9724333333333334,0.9795
7,8,0.07103326699386041,0.04472967553883791,0.9792333333333334,0.9862000000000001
8,9,0.060819498263299465,0.04317785371094942,0.9825833333333334,0.9873000000000001
9,10,0.05880448414633672,0.04291008990257979,0.9842333333333334,0.9878
10,11,0.0579410166790088,0.04362254226580262,0.9844833333333334,0.9876
11,12,0.05818772800266743,0.04218824943527579,0.9843833333333334,0.9879
12,13,0.05731054116040468,0.043170546740293504,0.98455,0.9872000000000001
13,14,0.05754859981437524,0.04365222137421369,0.9843333333333334,0.9873000000000001
14,15,0.05389732283850511,0.040934587083756926,0.9854333333333334,0.9876
15,16,0.05069786508878072,0.040657379757612945,0.9866333333333334,0.9880000000000001
16,17,0.05073640855650107,0.04038676945492625,0.9867833333333333,0.9881000000000001
17,18,0.04954997307310502,0.04022467313334346,0.9868166666666667,0.9879
18,19,0.04944111512353023,0.04009610945358873,0.9868333333333333,0.9881000000000001
19,20,0.04972371514886618,0.04001296274363995,0.9872166666666667,0.9878
20,21,0.04869975562517841,0.04008249873295426,0.9878666666666667,0.9884000000000001
21,22,0.04936208954701821,0.03998218346387148,0.9870500000000001,0.9882000000000001
22,23,0.04899084748079379,0.03993766875937581,0.9872833333333334,0.9882000000000001
23,24,0.048356420795122784,0.039907621964812276,0.9878,0.9881000000000001
24,25,0.04925253012528022,0.03988953642547131,0.9871333333333334,0.9883000000000001
25,26,0.04935940395419796,0.03987055886536837,0.98685,0.9881000000000001
26,27,0.04876854500422875,0.03981471275910735,0.9872500000000001,0.9883000000000001
27,28,0.04905539335062106,0.039832832477986815,0.9864666666666667,0.9881000000000001
28,29,0.049246652672688164,0.03983164057135582,0.9872000000000001,0.9881000000000001
29,30,0.048548487635950245,0.039831101428717375,0.9875,0.9883000000000001
30,31,0.04886531059940656,0.03982479479163885,0.9873166666666667,0.9882000000000001
31,32,0.04855061145499349,0.039823516923934224,0.9878,0.9882000000000001
32,33,0.048793960548937323,0.0398238705471158,0.9872500000000001,0.9882000000000001
33,34,0.04832224932809671,0.03981904024258256,0.9875666666666667,0.9883000000000001
34,35,0.04797674957662821,0.03981465389952064,0.9874166666666667,0.9883000000000001
35,36,0.04886862076818943,0.039814741164445874,0.9871166666666668,0.9883000000000001
36,37,0.04914429585138957,0.03981472859159112,0.9873833333333334,0.9883000000000001
37,38,0.0481376638635993,0.03981500649824739,0.98775,0.9883000000000001
38,39,0.048389723214010395,0.039814967289566995,0.9873166666666667,0.9882000000000001
39,40,0.048084658570587635,0.03981415154412389,0.9879833333333334,0.9882000000000001
40,41,0.04916287021090587,0.03981442535296083,0.9872500000000001,0.9882000000000001
41,42,0.048750174480179945,0.03981422232463956,0.9871833333333334,0.9882000000000001
42,43,0.04898656488706668,0.03981423303484917,0.9872833333333334,0.9882000000000001
43,44,0.04842711901292205,0.03981423825025558,0.9874166666666667,0.9882000000000001
44,45,0.04944144437710444,0.03981424011290073,0.9874166666666667,0.9882000000000001
45,46,0.04862263835966587,0.03981421384960413,0.9871000000000001,0.9882000000000001
46,47,0.04843437767898043,0.03981417985633016,0.9874,0.9882000000000001
47,48,0.04880353243400653,0.03981416961178184,0.9875333333333334,0.9882000000000001
48,49,0.04818555514017741,0.03981411205604672,0.9877333333333334,0.9882000000000001
49,50,0.04786732426534097,0.03981411177664995,0.9877333333333334,0.9882000000000001
