,accuracy,precision,recall_score,f1score,brierscore,expectedcalibrationerror,inferencetime,auroc
72,0.843,0.841,0.843,0.842,0.22425576171874995,0.01612215996980667,2.106,0.985002239310045
73,0.85,0.849,0.85,0.849,0.219013134765625,0.013663905948400498,2.212,0.9857793479390496
74,0.841,0.84,0.841,0.84,0.22503554687500005,0.01698525053858757,1.751,0.9857766661665682
75,0.843,0.843,0.843,0.842,0.22459208984375,0.019636007630825042,2.254,0.9854027060409927
76,0.841,0.84,0.841,0.84,0.23075507812499996,0.021811594128608704,2.144,0.9842450220734495
77,0.851,0.85,0.851,0.85,0.22078027343749995,0.019630330204963683,2.254,0.9856874207921636
78,0.844,0.843,0.844,0.843,0.22692905273437503,0.016207798340916634,2.104,0.9852774036669143
79,0.852,0.851,0.852,0.851,0.21447597656249995,0.01778463804721832,2.106,0.9865210806530555
80,0.852,0.852,0.852,0.852,0.21637153320312497,0.018603913593292238,2.463,0.9864626156459515
81,0.842,0.841,0.842,0.841,0.22781118164062497,0.02064468901157379,2.126,0.9852593667958611
82,0.848,0.847,0.848,0.848,0.21993520507812503,0.01295700776576996,1.679,0.9858397778708674
83,0.843,0.842,0.843,0.842,0.22408598632812504,0.016845772737264633,2.206,0.9856711609396667
84,0.848,0.848,0.848,0.848,0.21641987304687504,0.013995459368824958,1.582,0.9860971148170213
85,0.849,0.849,0.849,0.849,0.21615937500000004,0.015673983496427537,1.489,0.9863748609670324
86,0.85,0.85,0.85,0.85,0.21668964843750005,0.015492153298854828,1.991,0.9860439554259475
87,0.851,0.85,0.851,0.851,0.214934375,0.016992386877536774,2.201,0.9866081782634369
88,0.854,0.853,0.854,0.853,0.21020224609375004,0.016444847595691682,2.106,0.9868671192037587
89,0.842,0.841,0.842,0.841,0.22632353515625003,0.01838013515472412,1.443,0.9851409331207519
90,0.848,0.847,0.848,0.847,0.22010405273437506,0.01603253862261772,1.420,0.9858568611276792
91,0.848,0.847,0.848,0.847,0.21899975585937503,0.016835353773832322,1.667,0.9864658880577926
92,0.842,0.841,0.842,0.841,0.22731416015624994,0.018530665612220765,1.763,0.985201480581497
93,0.839,0.838,0.839,0.838,0.230465185546875,0.023689357018470764,2.064,0.9853774569990958
94,0.85,0.849,0.85,0.849,0.21720649414062498,0.0175473960518837,1.720,0.9857957732690945
95,0.849,0.848,0.849,0.848,0.21926044921875,0.015184107184410095,2.162,0.9860540924973511
96,0.843,0.842,0.843,0.842,0.22557949218749995,0.01897774607539177,2.109,0.9852195652743434
97,0.853,0.852,0.853,0.853,0.21316044921875,0.009325235286355019,2.088,0.9867259290292036
98,0.847,0.845,0.847,0.846,0.21809218750000003,0.01367675210237503,2.095,0.985760155508361
99,0.848,0.847,0.848,0.847,0.22087934570312495,0.016514687073230745,2.090,0.9856348689177947
