,accuracy,precision,recall_score,f1score,brierscore,expectedcalibrationerror,inferencetime,auroc
0,0.847,0.847,0.847,0.847,0.21404174804687504,0.022650472939014434,6.983,0
1,0.846,0.844,0.846,0.844,0.21843701171874996,0.01895708993077278,8.177,0
2,0.849,0.849,0.849,0.849,0.21997631835937503,0.01872597536444664,6.477,0
3,0.838,0.838,0.838,0.837,0.22612365722656247,0.01896480533480644,6.327,0
4,0.841,0.84,0.841,0.84,0.22355908203124997,0.01956302684545517,9.101,0
