,epoch_no,train_loss,val_loss,train_acc,val_acc
0,1,0.9667609920104344,0.5135270833969117,0.7877833333333334,0.9027000000000001
1,2,0.6509628593921661,0.44031461477279665,0.9179833333333334,0.9573
2,3,0.5565183237195015,0.433061021566391,0.9453333333333334,0.9644
3,4,0.5319635520378748,0.39504986107349394,0.9521833333333334,0.9705
4,5,0.5345791881283124,0.40563693940639495,0.9551333333333334,0.9702000000000001
5,6,0.5321746821204821,0.42649189829826356,0.9577166666666667,0.9677
6,7,0.5275654340783755,0.4426856756210327,0.9607166666666667,0.9699000000000001
7,8,0.4680727367599805,0.3730342909693718,0.9682833333333334,0.9788
8,9,0.4403076450030009,0.36885153949260713,0.9722166666666667,0.9807
9,10,0.4367277885476748,0.3753811240196228,0.9751166666666667,0.9810000000000001
10,11,0.4415154457092285,0.3820774212479591,0.9754833333333334,0.9813000000000001
11,12,0.4389359926184018,0.3777899041771889,0.9765166666666667,0.9819
12,13,0.4294027174512545,0.37390163689851763,0.9770333333333334,0.9820000000000001
13,14,0.4248008206486702,0.37833438962697985,0.9776166666666667,0.9823000000000001
14,15,0.41629010339577993,0.36667352020740507,0.9789666666666668,0.9827
15,16,0.4092389742533366,0.3659415811300278,0.9793833333333334,0.9832000000000001
16,17,0.4055690149466197,0.3632598415017128,0.9793833333333334,0.9836
17,18,0.402709132929643,0.363917076587677,0.9798833333333333,0.9831000000000001
18,19,0.40077136009931563,0.3619487345218658,0.97975,0.9832000000000001
19,20,0.4010199695825577,0.3616788774728775,0.9800833333333334,0.9837
20,21,0.4009866754213969,0.3607103183865547,0.9799333333333334,0.9838
21,22,0.3974995881319046,0.3608414277434349,0.9806,0.9837
22,23,0.40189748307069145,0.36062172055244446,0.9800666666666668,0.9839
23,24,0.39744489739338557,0.3605442941188812,0.9803833333333334,0.9839
24,25,0.3976456751426061,0.3603355884552002,0.98055,0.9840000000000001
25,26,0.3988325888911883,0.3603058412671089,0.9795,0.9840000000000001
26,27,0.39753506481647494,0.36027544885873797,0.98065,0.9840000000000001
27,28,0.39726102153460185,0.3601431041955948,0.9794166666666667,0.9840000000000001
28,29,0.39719730814297993,0.3601341813802719,0.9800000000000001,0.9840000000000001
29,30,0.39827845295270287,0.36012189984321596,0.9802166666666667,0.9840000000000001
30,31,0.3986097956697146,0.3600969105958939,0.9801000000000001,0.9840000000000001
31,32,0.4003128886222839,0.3600963786244392,0.9800666666666668,0.9840000000000001
32,33,0.3958497916658719,0.36011331230401994,0.9804,0.9840000000000001
33,34,0.4016055072347323,0.3601135894656181,0.9801000000000001,0.9840000000000001
34,35,0.39778190553188325,0.36009466350078584,0.9806333333333334,0.9840000000000001
35,36,0.3958911140759786,0.3600939005613327,0.9809833333333334,0.9840000000000001
36,37,0.39742789218823116,0.36009301841259,0.9805,0.9840000000000001
37,38,0.40158747831980385,0.3600943639874458,0.9801500000000001,0.9840000000000001
38,39,0.39640486786762874,0.36009634733200074,0.9805833333333334,0.9840000000000001
39,40,0.39799705942471825,0.36009654998779295,0.9802166666666667,0.9840000000000001
40,41,0.3983557979265849,0.3600964590907097,0.9802000000000001,0.9840000000000001
41,42,0.39627206722895303,0.3600980415940285,0.98035,0.9840000000000001
42,43,0.4025746246178945,0.36009799093008044,0.9796666666666667,0.9840000000000001
43,44,0.3992844546834628,0.3600982755422592,0.9804166666666667,0.9840000000000001
44,45,0.40001345177491504,0.360098098218441,0.9799666666666668,0.9840000000000001
45,46,0.3991301005085309,0.36009811013937,0.9805333333333334,0.9840000000000001
46,47,0.39982724835475286,0.3600981533527374,0.9800666666666668,0.9840000000000001
47,48,0.39674685696760814,0.3600983679294586,0.9804833333333334,0.9840000000000001
48,49,0.39976005256175995,0.3600983634591103,0.9799333333333334,0.9840000000000001
49,50,0.39796242117881775,0.3600983560085297,0.9807833333333333,0.9840000000000001
