,accuracy,precision,recall_score,f1score,brierscore,expectedcalibrationerror,inferencetime,auroc
0,0.847,0.845,0.847,0.845,0.219367822265625,0.016868955397605898,3.096,0
1,0.851,0.85,0.851,0.85,0.21731132812499998,0.01810949721336365,2.201,0
2,0.85,0.85,0.85,0.85,0.21695791015625,0.012505385541915893,2.341,0
3,0.846,0.844,0.846,0.844,0.22291748046875004,0.016515086269378663,2.163,0
4,0.847,0.846,0.847,0.846,0.22167280273437495,0.018811758184432984,3.356,0
