,accuracy,precision,recall_score,f1score,brierscore,expectedcalibrationerror,inferencetime,auroc
0,0.99,0.99,0.99,0.99,0.016210449218750034,0.009626641020178794,4.370,0
1,0.986,0.986,0.986,0.986,0.020424804687499964,0.00983488580584526,7.861,0
2,0.985,0.985,0.985,0.985,0.018851074218749986,0.013094817936420441,7.054,0
3,0.988,0.989,0.988,0.988,0.01534350585937505,0.013520148873329163,5.237,0
4,0.986,0.986,0.986,0.986,0.022243225097656305,0.009841091126203537,4.859,0
