,epoch_no,train_loss,val_loss,train_acc,val_acc
0,1,1.2491159788513184,1.257146148300171,0.60582,0.6046
1,2,1.4080580502319335,1.4438175701141358,0.64902,0.6363
2,3,1.442447692375183,1.5131293640136718,0.6752800000000001,0.6426000000000001
3,4,1.4861689261627198,1.4378915546417237,0.6872,0.7035
4,5,1.5100857242202759,1.5039993951797486,0.69598,0.6963
5,6,1.5437640533828736,1.5258389650344848,0.7028800000000001,0.7124
6,7,1.5779116739654542,1.5619165267944335,0.70818,0.7144
7,8,1.463990986404419,1.387752770614624,0.75968,0.7797000000000001
8,9,1.422035304069519,1.3780475969314576,0.7784800000000001,0.7881
9,10,1.4023646603012085,1.3637940505981445,0.78802,0.7964
10,11,1.394464504699707,1.3658682844161987,0.7929600000000001,0.7967000000000001
11,12,1.3693842951965332,1.3540141332626343,0.8011400000000001,0.7985
12,13,1.3530801282501221,1.3475359529495239,0.8030400000000001,0.8028000000000001
13,14,1.3363833485031127,1.360843922996521,0.8067000000000001,0.8039000000000001
14,15,1.2995734287261962,1.3153704454421997,0.81574,0.8101
15,16,1.2850662091827392,1.3050515342712403,0.82054,0.8155
16,17,1.2831945338058472,1.3044150342941285,0.8204,0.8141
17,18,1.2769720637130737,1.3007544082641602,0.8209400000000001,0.8175
18,19,1.2711485015869142,1.2964058113098145,0.8229000000000001,0.8178000000000001
19,20,1.264915185546875,1.2943806289672852,0.8242600000000001,0.8191
20,21,1.2653819942855835,1.2901325759887696,0.82352,0.8209000000000001
21,22,1.2547050647735596,1.2894632759094238,0.8271000000000001,0.8201
22,23,1.2608418904876708,1.2870917804718018,0.82552,0.8221
23,24,1.2621514915847778,1.289035613632202,0.8265800000000001,0.8196
24,25,1.2538893270492553,1.2877993728637696,0.8264400000000001,0.8180000000000001
25,26,1.25954917137146,1.2919507411956788,0.8261000000000001,0.8183
26,27,1.2558405588531494,1.2882243576049806,0.82706,0.8201
27,28,1.2532052484512328,1.2886162143707276,0.82896,0.8189000000000001
28,29,1.2505998081207275,1.288670397567749,0.8268000000000001,0.8200000000000001
29,30,1.2484102962875365,1.292149885368347,0.8280000000000001,0.8195
30,31,1.2531998908615112,1.2889768383026123,0.82662,0.8179000000000001
31,32,1.2544842016220092,1.2880518375396728,0.8248800000000001,0.8210000000000001
32,33,1.2522980630111695,1.2911234815597534,0.8272400000000001,0.8197
33,34,1.251619401664734,1.2888832408905029,0.8260200000000001,0.8200000000000001
34,35,1.2514020248413087,1.2882982452392577,0.82886,0.8198000000000001
35,36,1.2496352552795411,1.2872647478103638,0.82886,0.8207
36,37,1.2557287908554078,1.2893218753814697,0.8268200000000001,0.8192
37,38,1.2505915188598633,1.2892713794708253,0.8285800000000001,0.8201
38,39,1.2536084271240235,1.2868954484939574,0.8269400000000001,0.8202
39,40,1.252165899658203,1.2874610528945922,0.8282400000000001,0.8204
40,41,1.2515174000167846,1.2885030239105224,0.8273400000000001,0.8196
41,42,1.2555269370269775,1.2909683967590333,0.8256800000000001,0.8198000000000001
42,43,1.247169554901123,1.291866028213501,0.8271600000000001,0.8196
43,44,1.2541665515899658,1.2904201599121095,0.82784,0.8179000000000001
44,45,1.2577431799316405,1.291484432220459,0.8254800000000001,0.8188000000000001
45,46,1.2496906567764283,1.2882821119308472,0.8285600000000001,0.8201
46,47,1.2570323651504516,1.2888462928771973,0.8266800000000001,0.8191
47,48,1.248839974746704,1.2889586723327637,0.8282600000000001,0.8193
48,49,1.2498178107452393,1.2889991998672485,0.82784,0.8190000000000001
49,50,1.2514664707183838,1.2882085563659669,0.8274,0.8204
